model,classifier,nn_number,epochs,batch-size,learning-rate,optimizer,normalize-features,tense,voice,pronouns,named-entities,sentiment,pos-tags,dep-tags,sentences,domain,sentence-similarity,precision,recall,f1,accuracy
nn,-,3,8,32,0.0005,adam,-,-,+,-,+,-,-,-,-,+,-,0.6334594367381252,0.6028,0.6177495388399261,0.627
nn,-,3,8,32,0.0005,adam,-,+,+,+,-,-,-,-,-,-,-,0.6496286588029707,0.5948,0.6210064731676759,0.637
nn,-,3,8,32,0.0005,adam,-,-,+,-,+,-,-,-,-,-,-,0.6025386751289171,0.6076,0.6050587532364071,0.6034
nn,-,3,8,32,0.0005,adam,-,-,+,+,+,-,-,-,-,+,-,0.6444906444906445,0.62,0.6320081549439348,0.639
nn,-,3,8,32,0.0005,adam,-,+,-,+,+,-,-,-,-,-,-,0.5441478439425051,0.424,0.4766187050359712,0.5344
nn,-,3,8,32,0.0005,adam,-,+,-,+,+,-,-,-,-,+,-,0.5693090292496821,0.5372,0.5527886396377855,0.5654
nn,-,3,8,32,0.0005,adam,-,+,+,+,-,-,-,-,-,+,-,0.6343975283213182,0.4928,0.5547050877982891,0.6044
nn,-,3,8,32,0.0005,adam,-,+,+,-,-,-,-,-,-,+,-,0.6267510167193855,0.5548,0.5885847655421175,0.6122
nn,-,3,8,32,0.0005,adam,-,-,+,+,+,-,-,-,-,-,-,0.6078845476944738,0.6908,0.6466953753978655,0.6226
nn,-,3,8,32,0.0005,adam,-,+,-,-,-,-,-,-,-,+,-,0.5024311183144247,0.496,0.499194847020934,0.5024
nn,-,3,8,32,0.0005,adam,-,+,-,-,-,-,-,-,-,-,-,0.5555178268251273,0.6544,0.6009182736455463,0.5654
nn,-,3,8,32,0.0005,adam,-,+,+,+,+,+,-,-,-,+,-,0.7096774193548387,0.5368,0.6112502846731952,0.6586
nn,-,3,8,32,0.0005,adam,-,+,-,+,-,-,-,-,-,+,-,0.5221137277426766,0.3636,0.4286724829049753,0.5154
nn,-,3,8,32,0.0005,adam,-,+,-,+,-,-,-,-,-,-,-,0.5731462925851704,0.3432,0.42932199149362016,0.5438
nn,-,3,8,32,0.0005,adam,-,+,+,-,+,+,-,-,-,-,-,0.7096406160867085,0.4976,0.5849988243592757,0.647
nn,-,3,8,32,0.0005,adam,-,+,+,-,+,+,-,-,-,+,-,0.7080091533180778,0.6188,0.6604055496264676,0.6818
nn,-,3,8,32,0.0005,adam,-,+,+,+,+,+,-,-,-,-,-,0.7158365261813537,0.4484,0.5514018691588785,0.6352
nn,-,3,8,32,0.0005,adam,-,-,+,-,-,-,-,-,-,-,-,0.599210620739146,0.668,0.6317382258369586,0.6106
nn,-,3,8,32,0.0005,adam,-,+,-,+,-,+,+,+,-,+,-,0.8973862536302033,0.3708,0.5247664874044721,0.6642
nn,-,3,8,32,0.0005,adam,-,+,-,+,+,+,+,+,-,+,-,0.9158576051779935,0.3396,0.49547709366793113,0.6542
nn,-,3,8,32,0.0005,adam,-,+,+,+,-,+,+,+,-,+,-,0.9029411764705882,0.3684,0.5232954545454546,0.6644
nn,-,3,8,32,0.0005,adam,-,+,+,+,+,+,+,+,-,+,-,0.896584440227704,0.378,0.5317951603826674,0.6672
nn,-,3,8,32,0.0005,adam,-,+,-,-,+,+,+,+,-,+,-,0.902803738317757,0.3864,0.5411764705882353,0.6724
nn,-,1,8,32,0.001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6463128229215594,0.5504,0.5945128537481097,0.6246
nn,-,1,8,32,0.001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6646319569120287,0.7404,0.7004730368968779,0.6834
nn,-,1,8,32,0.001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6535480023852117,0.4384,0.524778549197989,0.603
nn,-,1,8,32,0.001,adam,-,+,-,-,+,-,-,-,-,-,-,0.5619530170428374,0.488,0.5223720830657247,0.5538
nn,-,1,8,32,0.001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6723492723492723,0.6468,0.6593272171253823,0.6658
nn,-,1,8,32,0.001,adam,-,+,-,-,+,-,-,-,-,+,-,0.5665893271461717,0.4884,0.5245972073039742,0.5574
nn,-,1,8,32,0.001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6610738255033557,0.7092,0.6842917792358163,0.6728
nn,-,1,8,32,0.001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6114570361145704,0.7856,0.6876750700280112,0.6432
nn,-,1,8,32,0.001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6391242937853108,0.724,0.6789197299324831,0.6576
nn,-,1,8,32,0.001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6710059171597633,0.6804,0.6756703078450843,0.6734
nn,-,1,8,32,0.001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6290617013508579,0.6892,0.6577591143347967,0.6414
nn,-,1,8,32,0.001,adam,-,-,+,-,+,-,-,-,-,-,-,0.6130903065451533,0.592,0.6023606023606024,0.6092
nn,-,1,8,32,0.001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6784162240463544,0.562,0.6147451323561584,0.6478
nn,-,1,8,32,0.001,adam,-,+,-,+,+,-,-,-,-,-,-,0.5956989247311828,0.4432,0.5082568807339449,0.5712
nn,-,1,8,32,0.001,adam,-,+,-,+,+,-,-,-,-,+,-,0.6050156739811913,0.4632,0.5246941549614863,0.5804
nn,-,1,8,32,0.001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6131447587354409,0.5896,0.601141924959217,0.6088
nn,-,1,8,32,0.001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6078971533516988,0.5296,0.5660538691748611,0.594
nn,-,1,8,32,0.001,adam,-,-,+,+,+,-,-,-,-,-,-,0.6183716075156577,0.5924,0.6051072522982637,0.6134
nn,-,1,8,32,0.001,adam,-,+,-,-,-,-,-,-,-,+,-,0.5315315315315315,0.4012,0.4572600866195578,0.5238
nn,-,1,8,32,0.001,adam,-,+,-,-,-,-,-,-,-,-,-,0.5512367491166078,0.5616,0.5563701208638795,0.5522
nn,-,1,8,32,0.001,adam,-,+,+,+,+,+,-,-,-,+,-,0.7286486486486486,0.5392,0.6197701149425286,0.6692
nn,-,1,8,32,0.001,adam,-,+,-,+,-,-,-,-,-,+,-,0.532596685082873,0.3856,0.44733178654292344,0.5236
nn,-,1,8,32,0.001,adam,-,+,-,+,-,-,-,-,-,-,-,0.5648078372268275,0.5996,0.5816841288319752,0.5688
nn,-,1,8,32,0.001,adam,-,+,+,-,+,+,-,-,-,-,-,0.6956521739130435,0.5312,0.6024041732819232,0.6494
nn,-,1,8,32,0.001,adam,-,+,+,-,+,+,-,-,-,+,-,0.7232237539766702,0.5456,0.6219790241678065,0.6684
nn,-,1,8,32,0.001,adam,-,+,+,+,+,+,-,-,-,-,-,0.691921726041144,0.5516,0.6138437569552637,0.653
nn,-,1,8,32,0.001,adam,-,-,+,-,-,-,-,-,-,-,-,0.6237778646851779,0.638,0.6308087799090368,0.6266
nn,-,1,8,32,0.001,adam,-,+,-,+,-,+,+,+,-,+,-,0.9018912529550828,0.3052,0.4560669456066946,0.636
nn,-,1,8,32,0.001,adam,-,+,-,+,+,+,+,+,-,+,-,0.8944954128440367,0.312,0.4626334519572954,0.6376
nn,-,1,8,32,0.001,adam,-,+,+,+,-,+,+,+,-,+,-,0.9101964452759589,0.3892,0.5452507705239562,0.6754
nn,-,1,8,32,0.001,adam,-,+,+,+,+,+,+,+,-,+,-,0.9035679845708775,0.3748,0.5298275374611253,0.6674
nn,-,1,8,32,0.001,adam,-,+,-,-,+,+,+,+,-,+,-,0.8922914466737064,0.338,0.4902814041195242,0.6486
nn,-,2,8,32,0.001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6384517226712038,0.6004,0.6188414759843333,0.6302
nn,-,2,8,32,0.001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6543832428238945,0.6748,0.6644348168570304,0.6592
nn,-,2,8,32,0.001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6440532417346501,0.6,0.6212466349140608,0.6342
nn,-,2,8,32,0.001,adam,-,+,-,-,+,-,-,-,-,-,-,0.5718355718355719,0.562,0.5668751260843252,0.5706
nn,-,2,8,32,0.001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6287453183520599,0.5372,0.5793787748058671,0.61
nn,-,2,8,32,0.001,adam,-,+,-,-,+,-,-,-,-,+,-,0.5761758691206544,0.4508,0.5058348294434472,0.5596
nn,-,2,8,32,0.001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6429865893439652,0.7096,0.6746529758509222,0.6578
nn,-,2,8,32,0.001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6202838352371063,0.7168,0.6650584524030432,0.639
nn,-,2,8,32,0.001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6057877813504823,0.7536,0.6716577540106952,0.6316
nn,-,2,8,32,0.001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6531393568147014,0.6824,0.6674491392801252,0.66
nn,-,2,8,32,0.001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6543589743589744,0.5104,0.5734831460674158,0.6204
nn,-,2,8,32,0.001,adam,-,-,+,-,+,-,-,-,-,-,-,0.6265675801207617,0.5396,0.5798409628196861,0.609
nn,-,2,8,32,0.001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6277796784125899,0.734,0.6767471879033745,0.6494
nn,-,2,8,32,0.001,adam,-,+,-,+,+,-,-,-,-,-,-,0.5842596709648733,0.5256,0.5533796588755528,0.5758
nn,-,2,8,32,0.001,adam,-,+,-,+,+,-,-,-,-,+,-,0.5735294117647058,0.5772,0.5753588516746411,0.574
nn,-,2,8,32,0.001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6287449392712551,0.6212,0.6249496981891347,0.6272
nn,-,2,8,32,0.001,adam,-,+,+,-,-,-,-,-,-,+,-,0.5992889791772473,0.472,0.5280823450436338,0.5782
nn,-,2,8,32,0.001,adam,-,-,+,+,+,-,-,-,-,-,-,0.6097142857142858,0.4268,0.5021176470588236,0.5768
nn,-,2,8,32,0.001,adam,-,+,-,-,-,-,-,-,-,+,-,0.5267406659939455,0.4176,0.46586345381526106,0.5212
nn,-,2,8,32,0.001,adam,-,+,-,-,-,-,-,-,-,-,-,0.5400073072707344,0.5912,0.5644452931067404,0.5438
nn,-,2,8,32,0.001,adam,-,+,+,+,+,+,-,-,-,+,-,0.7157784743991641,0.548,0.6207521522428636,0.6652
nn,-,2,8,32,0.001,adam,-,+,-,+,-,-,-,-,-,+,-,0.5254355400696864,0.3016,0.38322744599745867,0.5146
nn,-,2,8,32,0.001,adam,-,+,-,+,-,-,-,-,-,-,-,0.5725229826353422,0.4484,0.5029161058770749,0.5568
nn,-,2,8,32,0.001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7265013054830287,0.4452,0.5520833333333333,0.6388
nn,-,2,8,32,0.001,adam,-,+,+,-,+,+,-,-,-,+,-,0.723986856516977,0.5288,0.6111881645862228,0.6636
nn,-,2,8,32,0.001,adam,-,+,+,+,+,+,-,-,-,-,-,0.7088251826869028,0.5044,0.5893900444028979,0.6486
nn,-,2,8,32,0.001,adam,-,-,+,-,-,-,-,-,-,-,-,0.623581847649919,0.6156,0.6195652173913043,0.622
nn,-,2,8,32,0.001,adam,-,+,-,+,-,+,+,+,-,+,-,0.9062119366626066,0.2976,0.4480578139114724,0.6334
nn,-,2,8,32,0.001,adam,-,+,-,+,+,+,+,+,-,+,-,0.8906752411575563,0.3324,0.48412467229828127,0.6458
nn,-,2,8,32,0.001,adam,-,+,+,+,-,+,+,+,-,+,-,0.8697355533790402,0.3552,0.5044021584777052,0.651
nn,-,2,8,32,0.001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8911290322580645,0.3536,0.5063001145475372,0.6552
nn,-,2,8,32,0.001,adam,-,+,-,-,+,+,+,+,-,+,-,0.8746355685131195,0.36,0.5100595069424765,0.6542
nn,-,3,8,32,0.001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6308393467527535,0.6644,0.6471848821352035,0.6378
nn,-,3,8,32,0.001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6428818843089712,0.7424,0.6890662706515686,0.665
nn,-,3,8,32,0.001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6518771331058021,0.6876,0.6692622153007592,0.6602
nn,-,3,8,32,0.001,adam,-,+,-,-,+,-,-,-,-,-,-,0.5584415584415584,0.4988,0.5269385167969575,0.5522
nn,-,3,8,32,0.001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6459927507047926,0.6416,0.6437888821994782,0.645
nn,-,3,8,32,0.001,adam,-,+,-,-,+,-,-,-,-,+,-,0.5844036697247706,0.5096,0.5444444444444445,0.5736
nn,-,3,8,32,0.001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6385542168674698,0.6572,0.6477429528878376,0.6426
nn,-,3,8,32,0.001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6215243702976775,0.76,0.6838222062263811,0.6486
nn,-,3,8,32,0.001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6324725857799788,0.7152,0.6712971653838934,0.6498
nn,-,3,8,32,0.001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6374398816130226,0.6892,0.6623102056505862,0.6486
nn,-,3,8,32,0.001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6679929266136163,0.6044,0.6346073078538429,0.652
nn,-,3,8,32,0.001,adam,-,-,+,-,+,-,-,-,-,-,-,0.6070840197693574,0.5896,0.5982142857142857,0.604
nn,-,3,8,32,0.001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6444545869465997,0.5648,0.6020038371349392,0.6266
nn,-,3,8,32,0.001,adam,-,+,-,+,+,-,-,-,-,-,-,0.5810611643330877,0.6308,0.6049098580744151,0.588
nn,-,3,8,32,0.001,adam,-,+,-,+,+,-,-,-,-,+,-,0.578745811393011,0.4836,0.5269121813031161,0.5658
nn,-,3,8,32,0.001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6204033214709371,0.6276,0.6239809107178366,0.6218
nn,-,3,8,32,0.001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6161182641869337,0.5168,0.5621057211224711,0.5974
nn,-,3,8,32,0.001,adam,-,-,+,+,+,-,-,-,-,-,-,0.6265060240963856,0.5408,0.5805066552168313,0.6092
nn,-,3,8,32,0.001,adam,-,+,-,-,-,-,-,-,-,+,-,0.5214669051878354,0.4664,0.49239864864864863,0.5192
nn,-,3,8,32,0.001,adam,-,+,-,-,-,-,-,-,-,-,-,0.5381395348837209,0.4628,0.4976344086021505,0.5328
nn,-,3,8,32,0.001,adam,-,+,+,+,+,+,-,-,-,+,-,0.712882096069869,0.5224,0.6029547553093259,0.656
nn,-,3,8,32,0.001,adam,-,+,-,+,-,-,-,-,-,+,-,0.5331882480957563,0.392,0.45182111572153066,0.5244
nn,-,3,8,32,0.001,adam,-,+,-,+,-,-,-,-,-,-,-,0.552848575712144,0.59,0.5708204334365324,0.5564
nn,-,3,8,32,0.001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7120698012603005,0.5876,0.6438746438746439,0.675
nn,-,3,8,32,0.001,adam,-,+,+,-,+,+,-,-,-,+,-,0.7063157894736842,0.5368,0.6100000000000001,0.6568
nn,-,3,8,32,0.001,adam,-,+,+,+,+,+,-,-,-,-,-,0.6798739306618641,0.604,0.6396949798771447,0.6598
nn,-,3,8,32,0.001,adam,-,-,+,-,-,-,-,-,-,-,-,0.6051502145922747,0.6768,0.6389728096676737,0.6176
nn,-,3,8,32,0.001,adam,-,+,-,+,-,+,+,+,-,+,-,0.9061611374407583,0.3824,0.5378340365682138,0.6714
nn,-,3,8,32,0.001,adam,-,+,-,+,+,+,+,+,-,+,-,0.8985355648535565,0.3436,0.49710648148148145,0.6524
nn,-,3,8,32,0.001,adam,-,+,+,+,-,+,+,+,-,+,-,0.864423076923077,0.3596,0.5079096045197741,0.6516
nn,-,3,8,32,0.001,adam,-,+,+,+,+,+,+,+,-,+,-,0.9027932960893855,0.3232,0.47599410898379974,0.6442
nn,-,3,8,32,0.001,adam,-,+,-,-,+,+,+,+,-,+,-,0.9141742522756827,0.2812,0.4301009483022331,0.6274
